obj,avg_cost,budget,avg_cost_normalized,setup_number,test_number,num_reps,num_candidates,num_training_samples,ratio,num_users_TSG,num_users_CELF,alpha,beta
CES-2,5.144663493379512,30.83774664014177,0.16683007203524575,3,2,10,154,50,1.0,5,5,5,5
CES-2,5.15691199675671,30.87850660841609,0.16700652211435538,3,3,10,154,50,1.0,5,5,5,5
CES-2,5.1559534395183615,30.87531849427361,0.16699272075443122,3,4,10,154,50,1.0,5,5,5,5
CES-2,5.152366272720675,30.86338515613935,0.16694106128198855,3,5,10,154,50,1.0,5,5,5,5
CES-2,5.1530898497744655,30.865792592102828,0.16695148308269625,3,6,10,154,50,1.0,5,5,5,5
CES-2,5.1667037833137535,30.911056858868328,0.1671474322894733,3,7,10,154,50,1.0,5,5,5,5
CES-2,5.1427515768041925,30.831379935662426,0.1668025105439932,3,8,10,154,50,1.004580078893039,5,5,5,5
CES-2,5.150309886632408,30.856542377656783,0.16691143886431511,3,9,10,154,50,1.0,5,5,5,5
CES-2,5.1510599840074605,30.859038539056698,0.16692224475782122,3,10,10,154,50,1.0,5,5,5,5
CES-2,7.187160302459757,30.80113914007737,0.2333407303468227,4,1,10,154,50,1.007226531449298,4,4,5,5
CES-2,7.1880336846862605,30.80315450785361,0.2333538171505645,4,2,10,154,50,1.0924804581828298,4,3,5,5
CES-2,7.236961948055067,30.91586486513747,0.2340857025874728,4,3,10,154,50,1.058345433024527,4,3,5,5
CES-2,7.224481003831179,30.88715004186122,0.2338992426960685,4,4,10,154,50,1.0554956525885562,4,3,5,5
CES-2,7.190134042199408,30.808000676641587,0.23338528577905795,4,5,10,154,50,1.0588218563013858,4,3,5,5
CES-2,7.166527335899183,30.753492209098802,0.2330313346911177,4,6,10,154,50,1.0920031561848271,4,3,5,5
CES-2,7.2138397475586284,30.86264829642832,0.23374014045299776,4,7,10,154,50,0.9502604746252966,4,4,5,5
CES-2,7.2176621671986565,30.871451574741158,0.2337973045978864,4,8,10,154,50,1.1080066158703876,4,3,5,5
CES-2,7.178241990872529,30.78055277322288,0.2332070526399754,4,9,10,154,50,0.9910359943678786,4,4,5,5
CES-2,7.2214255316819,30.880116581603865,0.2338535708762156,4,10,10,154,50,1.1148773300478905,4,3,5,5
CES-2,9.268674266313862,30.85056258493897,0.3004377712981729,5,1,10,154,50,1.0006711725203243,3,3,5,5
CES-2,9.21420946057176,30.754455590570025,0.29960567610883143,5,2,10,154,50,1.0064177541501722,3,3,5,5
CES-2,9.220877683677195,30.76623731926823,0.2997076824179068,5,3,10,154,50,1.0087342028265558,3,3,5,5
CES-2,9.281929382123087,30.873909564728173,0.3006399096513261,5,4,10,154,50,1.0132258977577917,3,3,5,5
CES-2,9.282837388789341,30.875508279677142,0.30065375133919603,5,5,10,154,50,0.9987247724318078,3,3,5,5
CES-2,9.202413983042396,30.733604379878148,0.2994251461461312,5,6,10,154,50,1.0023360718250696,3,3,5,5
CES-2,9.23065514449569,30.78350492133892,0.2998571854661378,5,7,10,154,50,0.9862781561615762,3,3,5,5
CES-2,9.259564104259695,30.83450669717105,0.30029875928286626,5,8,10,154,50,0.9995435574620948,3,3,5,5
CES-2,9.250965020857784,30.819344319425213,0.3001674832850667,5,9,10,154,50,0.9583952273265579,3,3,5,5
CES-2,9.251239908915009,30.819829125828143,0.3001716807431009,5,10,10,154,50,1.0492065971550808,3,3,5,5
CES-2,11.318300319244734,30.83564747612337,0.36705246186280704,6,1,10,154,50,1.0,2,2,5,5
CES-2,11.291690821444135,30.797653469314042,0.3666412713129225,6,2,10,154,50,1.0,2,2,5,5
CES-2,11.291839136231994,30.7978653622628,0.3666435645266537,6,3,10,154,50,1.0,2,2,5,5
CES-2,11.301949291627036,30.812306170446924,0.3667998503295122,6,4,10,154,50,1.0,2,2,5,5
CES-2,11.322398310522392,30.841494775446506,0.3671157443230142,6,5,10,154,50,1.0,2,2,5,5
CES-2,11.279950719775474,30.78087632641253,0.36645970050230015,6,6,10,154,50,1.0,2,2,5,5
CES-2,11.357714863463507,30.891843200534073,0.3676606406984207,6,7,10,154,50,1.0,2,2,5,5
CES-2,11.331870921151836,30.85500691641274,0.36726197961485657,6,8,10,154,50,1.0,2,2,5,5
CES-2,11.3805900515105,30.924413143618818,0.3680131292599439,6,9,10,154,50,1.0,2,2,5,5
CES-2,11.288111720438852,30.792539692522613,0.3665859274082533,6,10,10,154,50,1.0,2,2,5,5
CES-2,13.34261258835515,30.795134737130862,0.4332701481012666,7,1,10,154,50,0.944976651057885,2,2,5,5
CES-2,13.322152238140605,30.770569186972537,0.4329511149823273,7,2,10,154,50,1.0,2,2,5,5
CES-2,13.467752957319519,30.94497599492724,0.43521613846225854,7,3,10,154,50,0.9818822142185258,2,2,5,5
CES-2,13.37422019622902,30.83304721544705,0.4337625179495288,7,4,10,154,50,1.0297372546534913,2,2,5,5
CES-2,13.318835375479408,30.766585049657262,0.4328993729392719,7,5,10,154,50,1.0106317346084688,2,2,5,5
CES-2,13.417023438069966,30.88431732965155,0.43442836358854825,7,6,10,154,50,1.0067814856571626,2,2,5,5
CES-2,13.428381174219586,30.897908017170106,0.4346048660238542,7,7,10,154,50,0.9775121738823006,2,2,5,5
CES-2,13.345245356205206,30.798294382109127,0.4333111824516336,7,8,10,154,50,0.9735864641649896,2,2,5,5
CES-2,13.35527605494415,30.81032960306493,0.4334674840224884,7,9,10,154,50,0.976556943957892,2,2,5,5
CES-2,13.386593407534734,30.847876367277365,0.4339551043369355,7,10,10,154,50,1.0,2,2,5,5
CES-2,15.397092734570027,30.796992342251052,0.4999544294280461,8,1,10,154,50,1.1906086991831015,2,1,5,5
CES-2,15.477995535472086,30.880583255174656,0.5012209584117373,8,2,10,154,50,1.2617055092931608,2,1,5,5
CES-2,15.378046506078705,30.777281399159413,0.4996557787751425,8,3,10,154,50,1.2009625622664966,2,1,5,5
CES-2,15.416944500875287,30.817523980687607,0.5002655148589032,8,4,10,154,50,1.3276020492388292,2,1,5,5
CES-2,15.406513022458622,30.80673689806385,0.5001020742130886,8,5,10,154,50,1.1571460698930631,2,1,5,5
CES-2,15.404091219685373,30.804232015505942,0.5000641214470598,8,6,10,154,50,1.2648788731751797,2,1,5,5
CES-2,15.503208405239718,30.906589239496004,0.5016149884772122,8,7,10,154,50,1.178204742924319,2,1,5,5
CES-2,15.422400872608266,30.82316490563155,0.5003509834186598,8,8,10,154,50,1.2354170790284205,2,1,5,5
CES-2,15.476424553117615,30.87896215491933,0.5011963962866565,8,9,10,154,50,1.1482899071937271,2,1,5,5
CES-2,15.432043535290743,30.83313127974125,0.5005019890869886,8,10,10,154,50,1.2161973790930456,2,1,5,5
CES-2,17.53420550442061,30.87343526394804,0.5679382729687972,9,1,10,154,50,1.1037623282709603,2,1,5,5
CES-2,17.47674204567031,30.82127352341066,0.5670350393664183,9,2,10,154,50,1.0945204582154662,2,1,5,5
CES-2,17.456423917619272,30.80280949782345,0.5667153159796271,9,3,10,154,50,1.054253742935859,2,1,5,5
CES-2,17.509499846552874,30.851019490751554,0.5675501210519748,9,4,10,154,50,1.0858093608378927,2,1,5,5
CES-2,17.445659918721073,30.793023402333368,0.5665458597806644,9,5,10,154,50,1.0738777185290087,2,1,5,5
CES-2,17.491225939709533,30.83442916412252,0.5672628426687883,9,6,10,154,50,1.0419492994202804,2,1,5,5
CES-2,17.513866875027244,30.854982903001986,0.5676187515671339,9,7,10,154,50,1.154900861276228,2,1,5,5
CES-2,17.546062452129426,30.88418762776553,0.568124461086849,9,8,10,154,50,1.074504937816382,2,1,5,5
CES-2,17.426655123853344,30.775737815804,0.5662465422650043,9,9,10,154,50,1.0456165226289045,2,1,5,5
CES-2,17.531908401904893,30.87135173773365,0.5679021945927905,9,10,10,154,50,1.0488774178200193,2,1,5,5
CES-2,19.60321352753226,30.87818468605424,0.6348564116330913,10,1,10,154,50,1.0,1,1,5,5
CES-2,19.711023552902688,30.965263379396127,0.6365527498150761,10,2,10,154,50,1.0,1,1,5,5
CES-2,19.644177097657405,30.911299282808947,0.6355015011802609,10,3,10,154,50,1.0,1,1,5,5
CES-2,19.558442269137927,30.841952418906022,0.634150588247087,10,4,10,154,50,1.0,1,1,5,5
CES-2,19.61585602100752,30.88840845421636,0.6350555759479376,10,5,10,154,50,1.0,1,1,5,5
CES-2,19.53335512547368,30.821631899819288,0.6337547339791637,10,6,10,154,50,1.0,1,1,5,5
CES-2,19.463319147438714,30.764833829731327,0.632648278068359,10,7,10,154,50,1.0,1,1,5,5
CES-2,19.643596235855576,30.910829960414443,0.6354923585362121,10,8,10,154,50,1.0,1,1,5,5
CES-2,19.61527471679959,30.887938435670762,0.6350464197425039,10,9,10,154,50,1.0,1,1,5,5
CES-2,19.448155414709586,30.752522841120204,0.6324084536148956,10,10,10,154,50,1.0,1,1,5,5
square_root,1.0284585225581078,30.85375567674324,0.03333333333333333,1,1,10,154,50,1.0045125150385021,30,30,5,5
square_root,1.0282196548353444,30.84658964506033,0.03333333333333333,1,2,10,154,50,0.9980598835902652,30,30,5,5
square_root,1.0267403911758126,30.802211735274376,0.03333333333333333,1,3,10,154,50,0.9955684164342992,29,29,5,5
square_root,1.0266845752450686,30.800537257352058,0.03333333333333333,1,4,10,154,50,0.9970709101488407,30,30,5,5
square_root,1.0269286149152206,30.807858447456606,0.03333333333333333,1,5,10,154,50,0.99887815229988,29,29,5,5
square_root,1.0281567350472076,30.84470205141623,0.03333333333333333,1,6,10,154,50,0.9998941896430292,29,29,5,5
square_root,1.0314451174067971,30.94335352220392,0.03333333333333333,1,7,10,154,50,0.9964666629693733,30,30,5,5
square_root,1.0274237119272691,30.82271135781807,0.03333333333333333,1,8,10,154,50,0.9999091063781642,29,29,5,5
square_root,1.0274297990104648,30.82289397031394,0.03333333333333334,1,9,10,154,50,0.9996084690596432,29,29,5,5
square_root,1.0315578444360778,30.946735333082326,0.03333333333333333,1,10,10,154,50,0.9971883181000064,29,29,5,5
square_root,3.085383506187517,30.832287498390656,0.10006988636015292,2,1,10,154,50,0.9920066558219828,9,9,5,5
square_root,3.0854504234187443,30.83268866325655,0.10007075468237348,2,2,10,154,50,0.9897115678391876,9,9,5,5
square_root,3.08063053521718,30.803783025442282,0.1000081883667582,2,3,10,154,50,0.9733522307716574,9,9,5,5
square_root,3.0872874268743256,30.84369976034914,0.10009458822586396,2,4,10,154,50,0.9907509374987774,9,9,5,5
square_root,3.0910171865764617,30.866046468342137,0.1001429577236843,2,5,10,154,50,0.9942827651547876,9,9,5,5
square_root,3.080159935453582,30.80095960076261,0.10000207705792773,2,6,10,154,50,1.0,9,9,5,5
square_root,3.0770652248883947,30.78238732067487,0.09996187731747808,2,7,10,154,50,0.9961340198704416,9,9,5,5
square_root,3.086512441981953,30.839054843050608,0.10008453429231734,2,8,10,154,50,1.0,9,9,5,5
square_root,3.0991883280556545,30.914958339505077,0.10024882757468632,2,9,10,154,50,0.9969944272560288,9,9,5,5
square_root,3.087977145091623,30.847833156123446,0.10010353496996416,2,10,10,154,50,1.0008613693727908,9,9,5,5
square_root,5.129856074156266,30.78840719678227,0.16661648137135182,3,1,10,154,50,1.0292312010241622,6,5,5,5
square_root,5.12343661231832,30.76699521110306,0.16652378879265392,3,2,10,154,50,1.0345323427377453,6,5,5,5
square_root,5.134963195897278,30.805432449361692,0.16669018376347053,3,3,10,154,50,1.0168349085713588,6,5,5,5
square_root,5.142594027590872,30.830855242820807,0.16680023914641046,3,4,10,154,50,1.0236254555176751,6,5,5,5
square_root,5.143548993267919,30.83403548384889,0.1668140064235883,3,5,10,154,50,0.9526561687203888,5,5,5,5
square_root,5.128999694528916,30.78555152493142,0.1666041191555473,3,6,10,154,50,1.0395414241545502,6,5,5,5
square_root,5.128220018396438,30.782951422735792,0.16659286330188658,3,7,10,154,50,1.029492334309267,6,5,5,5
square_root,5.15013087399407,30.855946635881143,0.1669088598955894,3,8,10,154,50,0.9491165326317546,5,5,5,5
square_root,5.147385427062638,30.846808695490562,0.16686930171208034,3,9,10,154,50,1.0335065076026666,6,5,5,5
square_root,5.14370474153509,30.834554131408485,0.16681625165111902,3,10,10,154,50,1.0415256802712027,6,5,5,5
square_root,7.221149424549758,30.87948093150135,0.2338494432781473,4,1,10,154,50,1.0150510603224447,4,4,5,5
square_root,7.200345592330343,30.83155183367629,0.2335382153701924,4,2,10,154,50,1.0284847621549051,4,4,5,5
square_root,7.182968978944455,30.791465783085734,0.2332779163403836,4,3,10,154,50,0.996863605811491,4,4,5,5
square_root,7.204659133121318,30.84149527436895,0.23360278316689795,4,4,10,154,50,1.0013218280100329,4,4,5,5
square_root,7.202151767667298,30.835715733373927,0.2335652536799173,4,5,10,154,50,0.9978868971930882,4,4,5,5
square_root,7.195713658470558,30.8208711458502,0.2334688602544385,4,6,10,154,50,1.0046527372949656,4,4,5,5
square_root,7.220637914846648,30.87830330886421,0.2338417963779061,4,7,10,154,50,1.0156931929260105,4,4,5,5
square_root,7.171456830158782,30.764881896552392,0.2331052937005566,4,8,10,154,50,1.0296186213427354,4,4,5,5
square_root,7.191386115747073,30.81088925947668,0.23340404281045465,4,9,10,154,50,0.9984446946798946,4,4,5,5
square_root,7.21914839577709,30.87487382906184,0.2338195270285401,4,10,10,154,50,1.0304265396267362,4,4,5,5
square_root,9.269564668888352,30.852131422023568,0.3004513543032344,5,1,10,154,50,0.9899774340273514,3,3,5,5
square_root,9.266792351237713,30.847246513901897,0.3004090607264234,5,2,10,154,50,1.0131032407455156,3,3,5,5
square_root,9.285814375046957,30.880749272313892,0.3006991278988216,5,3,10,154,50,1.0032470565344431,3,3,5,5
square_root,9.225161076677814,30.77380317926465,0.299773187699261,5,4,10,154,50,0.9881897141122342,3,3,5,5
square_root,9.338371209086656,30.97313823986866,0.3014990323798153,5,5,10,154,50,1.0056496955670546,3,3,5,5
square_root,9.298351971850183,30.90281256417638,0.3008901520707912,5,6,10,154,50,1.0039441500729538,3,3,5,5
square_root,9.274285818934002,30.86044855704856,0.3005233641302905,5,7,10,154,50,0.9877693072126456,3,3,5,5
square_root,9.230163238118358,30.78263640195773,0.29984966581781586,5,8,10,154,50,0.9971731879577792,3,3,5,5
square_root,9.278916443793516,30.86860416694315,0.30059397547136923,5,9,10,154,50,1.0066355382755152,3,3,5,5
square_root,9.28544042989159,30.880090986803843,0.30069342845717617,5,10,10,154,50,1.0135810923767106,3,3,5,5
square_root,11.356191059342846,30.889672429478523,0.3676371475051787,6,1,10,154,50,1.00333024587698,3,3,5,5
square_root,11.322031183637755,30.840970976302252,0.3671100755011066,6,2,10,154,50,1.0187945753962049,3,3,5,5
square_root,11.370096869779214,30.909476895130364,0.3678514815490299,6,3,10,154,50,1.0014379679443732,3,3,5,5
square_root,11.38904375822726,30.93644135770111,0.36814330473702495,6,4,10,154,50,1.0110424298998586,3,3,5,5
square_root,11.355691874614054,30.888961272515946,0.3676294510012547,6,5,10,154,50,1.0085310011077406,3,3,5,5
square_root,11.29191103906762,30.79796808721673,0.3666446762685793,6,6,10,154,50,0.987322287945595,3,3,5,5
square_root,11.244233004971466,30.729780440210053,0.3659067147208881,6,7,10,154,50,1.0424194455848357,3,3,5,5
square_root,11.328034300847385,30.849534874682874,0.3672027583840137,6,8,10,154,50,1.0221980785570404,3,3,5,5
square_root,11.295221646482105,30.80269747771429,0.3666958601484231,6,9,10,154,50,0.9863286858191276,3,3,5,5
square_root,11.228848073890795,30.70774661937651,0.3656682534564558,6,10,10,154,50,1.0088703653459987,3,3,5,5
square_root,13.285063552650021,30.725990901934363,0.4323721762155978,7,1,10,154,50,0.9908830079604692,2,2,5,5
square_root,13.34434608139868,30.79721517681753,0.4332971667984961,7,2,10,154,50,1.0,2,2,5,5
square_root,13.316310088921425,30.763551402805906,0.4328599749282152,7,3,10,154,50,1.0,2,2,5,5
square_root,13.379676762721713,30.839587691598634,0.4338474591982506,7,4,10,154,50,1.0,2,2,5,5
square_root,13.338974900362427,30.79076855233685,0.43321344440264303,7,5,10,154,50,1.0361019106244955,2,2,5,5
square_root,13.40102051652992,30.865158454264545,0.4341795470250807,7,6,10,154,50,0.9906612981140928,2,2,5,5
square_root,13.413754612904642,30.880404783342428,0.4343775512988195,7,7,10,154,50,1.007534854015532,2,2,5,5
square_root,13.35055223914047,30.80466234820248,0.4333938833099889,7,8,10,154,50,0.9838159522430712,2,2,5,5
square_root,13.393240848264911,30.855840423327603,0.4340585336362892,7,9,10,154,50,0.9944672085140271,2,2,5,5
square_root,13.35918191327379,30.81501478252033,0.433528330508922,7,10,10,154,50,1.0,2,2,5,5
square_root,15.390062664209635,30.78971834052217,0.4998442172806389,8,1,10,154,50,1.0577652002199565,2,2,5,5
square_root,15.498812208583686,30.90205627403532,0.5015463071823533,8,2,10,154,50,1.0980817457803769,2,2,5,5
square_root,15.482058753103368,30.88477571759449,0.5012844805696136,8,3,10,154,50,1.0643777646513617,2,2,5,5
square_root,15.434324824349506,30.83548869842244,0.5005377075518551,8,4,10,154,50,1.012095865956254,2,2,5,5
square_root,15.395505120350911,30.795349785559026,0.4999295422054398,8,5,10,154,50,1.0875731876489023,2,2,5,5
square_root,15.452568939184834,30.85433538639473,0.5008232634302233,8,6,10,154,50,1.09857221292713,2,2,5,5
square_root,15.50716554225125,30.910668936911996,0.5016768020744241,8,7,10,154,50,1.0815454055581977,2,2,5,5
square_root,15.517455637095228,30.921275303277426,0.5018375045951127,8,8,10,154,50,1.0758743345595403,2,2,5,5
square_root,15.40665161845716,30.806880242640037,0.5001042461006064,8,9,10,154,50,1.0704739902484166,2,2,5,5
square_root,15.451647882607805,30.853384175265607,0.5008088511403881,8,10,10,154,50,1.0942375189250444,2,2,5,5
square_root,17.524814351597662,30.864916405589145,0.5677907602699419,9,1,10,154,50,1.0031496145750438,2,2,5,5
square_root,17.40463350308116,30.755696529010553,0.5658995069958537,9,2,10,154,50,1.001373877489894,2,2,5,5
square_root,17.48591223253866,30.82960338557529,0.5671792794039011,9,3,10,154,50,1.0008580723090057,2,2,5,5
square_root,17.578138576593705,30.91325738783765,0.5686278335556304,9,4,10,154,50,0.9779686760094924,2,2,5,5
square_root,17.46377983000444,30.80949539583179,0.5668310891053124,9,5,10,154,50,0.9908475315196924,2,2,5,5
square_root,17.54435190990795,30.88263666240395,0.5680976045437913,9,6,10,154,50,0.9995793198750046,2,2,5,5
square_root,17.533309748575036,30.87262280846751,0.5679242044756279,9,7,10,154,50,1.0012759864518272,2,2,5,5
square_root,17.46708044314718,30.812494914897304,0.5668830288293906,9,8,10,154,50,1.0115074351954776,2,2,5,5
square_root,17.50929999562711,30.850838098939967,0.5675469800682247,9,9,10,154,50,0.997259517252046,2,2,5,5
square_root,17.46511857123549,30.81071204629537,0.5668521566458073,9,10,10,154,50,1.014558676711111,2,2,5,5
square_root,19.587751213052595,30.865676097371715,0.6346127378275876,10,1,10,154,50,1.0,1,1,5,5
square_root,19.53819972381124,30.825557026932543,0.6338311974943568,10,2,10,154,50,1.0,1,1,5,5
square_root,19.66927669302707,30.93157253455924,0.6358964346559158,10,3,10,154,50,1.0,1,1,5,5
square_root,19.529402717702595,30.818429271386808,0.6336923451135961,10,4,10,154,50,1.0,1,1,5,5
square_root,19.48012734704349,30.77847431403595,0.6329140017885793,10,5,10,154,50,1.0,1,1,5,5
square_root,19.562851772601697,30.84552275894655,0.6342201403257987,10,6,10,154,50,1.0,1,1,5,5
square_root,19.580075965268712,30.85946520000709,0.6344917463204843,10,7,10,154,50,1.0,1,1,5,5
square_root,19.543205519034824,30.829612246100417,0.6339101952703544,10,8,10,154,50,1.0,1,1,5,5
square_root,19.564651279850434,30.846979690188288,0.6342485221032351,10,9,10,154,50,1.0,1,1,5,5
square_root,19.549940594259688,30.83506754467141,0.6340164673204388,10,10,10,154,50,1.0,1,1,5,5
max,0.6007271105386061,18.02181331615818,0.03333333333333333,1,1,10,89,100,1.0014773068745797,29,29,5,5
max,0.6037789334492677,18.11336800347803,0.03333333333333333,1,2,10,89,100,1.0099601456064409,29,29,5,5
max,0.6014415038797879,18.04324511639364,0.03333333333333333,1,3,10,89,100,1.0025672439230542,30,30,5,5
max,0.602686637054829,18.080599111644872,0.03333333333333333,1,4,10,89,100,0.9964640323772682,30,30,5,5
max,0.600654761477715,18.019642844331447,0.03333333333333333,1,5,10,89,100,1.0004324269754346,30,30,5,5
max,0.6012492805025482,18.03747841507645,0.03333333333333333,1,6,10,89,100,1.0052705721502253,30,30,5,5
max,0.6018466193524761,18.05539858057428,0.03333333333333333,1,7,10,89,100,1.0011912096689533,30,30,5,5
max,0.60187472360953,18.0562417082859,0.03333333333333333,1,8,10,89,100,1.0001853145489707,30,30,5,5
max,0.6014420152869623,18.04326045860887,0.03333333333333333,1,9,10,89,100,0.9972305896845742,30,30,5,5
max,0.6003630650592999,18.010891951778994,0.03333333333333333,1,10,10,89,100,1.003460895926854,30,30,5,5
max,1.8290993166798968,18.092671038577762,0.10109614621190173,2,1,10,89,100,1.017263837944838,9,9,5,5
max,1.8177071309365247,18.025104092307387,0.10084308648804263,2,2,10,89,100,1.0059495264795435,9,9,5,5
max,1.8289338436308245,18.09169106898216,0.10109247591379086,2,3,10,89,100,0.9915540331833737,9,9,5,5
max,1.816996780323732,18.020884280473613,0.1008272819493394,2,4,10,89,100,0.994868782148367,9,9,5,5
max,1.822416633039456,18.053060703413983,0.10094779289668156,2,5,10,89,100,1.00083793692038,9,9,5,5
max,1.8242221197183044,18.06376925272148,0.10098789982292693,2,6,10,89,100,1.003019628458114,9,9,5,5
max,1.822303441243456,18.052389180084926,0.1009452778280334,2,7,10,89,100,1.0210234794764308,9,9,5,5
max,1.8276635512627768,18.084166684995502,0.1010642947003577,2,8,10,89,100,1.0088288564567909,9,9,5,5
max,1.8225089766074705,18.05360852739388,0.1009498446718872,2,9,10,89,100,0.9964008792674078,9,9,5,5
max,1.8204050425598977,18.04112372389368,0.100903085108216,2,10,10,89,100,1.0111010146639523,9,9,5,5
max,3.048558177129709,18.07113612604173,0.1686976488842077,3,1,10,89,100,1.0214322569689445,5,5,5,5
max,3.0560912451578637,18.095895802807874,0.16888311462777433,3,2,10,89,100,0.9952265679631808,5,5,5,5
max,3.038749246838652,18.03885080513968,0.16845581127445455,3,3,10,89,100,0.9863151457651486,5,5,5,5
max,3.0524008193593235,18.083769888510467,0.16879228380906722,3,4,10,89,100,0.9986446744925738,5,5,5,5
max,3.0307863942529205,18.012603826361577,0.16825920469184705,3,5,10,89,100,1.0040475711233452,5,5,5,5
max,3.0430034523161287,18.052859499567575,0.16856074531511298,3,6,10,89,100,0.9741791296774758,5,5,5,5
max,3.032389712665037,18.017891385392122,0.16829881187559642,3,7,10,89,100,1.0203346403865134,5,5,5,5
max,3.0522642750201516,18.08332109543253,0.1687889220631651,3,8,10,89,100,1.0103707258394852,5,5,5,5
max,3.049112066544537,18.07295767765062,0.16871129346554772,3,9,10,89,100,0.9950446519626528,5,5,5,5
max,3.0453057160964616,18.06043660114018,0.16861750263026348,3,10,10,89,100,0.9940895856764208,5,5,5,5
max,4.257905035801281,18.03982793640195,0.236028029247962,4,1,10,89,100,0.9382323290284446,4,4,5,5
max,4.295115984099628,18.124461044480924,0.23697896304660224,4,2,10,89,100,1.0,3,3,5,5
max,4.266656238818103,18.059764758642487,0.2362520384866197,4,3,10,89,100,1.0029615951187938,4,4,5,5
max,4.269678878936824,18.066646155227648,0.2363293575493743,4,4,10,89,100,1.0082962565515692,4,4,5,5
max,4.2593026232376605,18.043013259051264,0.2360638193900891,4,5,10,89,100,1.017403345195855,4,4,5,5
max,4.272312114881833,18.072639053696186,0.23639669348722306,4,6,10,89,100,1.000067342486585,4,4,5,5
max,4.272499963394565,18.073066502011976,0.2364014962772881,4,7,10,89,100,1.0,3,3,5,5
max,4.282787385940519,18.09646122959516,0.2366643583849643,4,8,10,89,100,0.9937882505563268,4,3,5,5
max,4.271803483603802,18.071481618962075,0.2363836886025701,4,9,10,89,100,0.9849894148557492,4,4,5,5
max,4.259671007515133,18.043852778511475,0.2360732521930128,4,10,10,89,100,1.0023323815901697,4,4,5,5
max,5.479030128884793,18.0437761870114,0.30365207770803593,5,1,10,89,100,1.0197367371437676,3,3,5,5
max,5.506273961610236,18.091183063086707,0.30436229307995066,5,2,10,89,100,1.016043983692254,3,3,5,5
